보관소명,위치,상세주소,위도,경도
문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.48987198,127.1108398
석촌역 2번출구,송파구,서울특별시 송파구 송파동 68 ,37.50593185,127.1077499
오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15 ,37.50165176,127.1281815
문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2 ,37.49113083,127.1258087
가락시장역 사거리,송파구,서울특별시 송파구 가락동 214-15 ,37.49209976,127.1177521
가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.49319839,127.1289978
방이역 1번출구,송파구,서울특별시 송파구 오금동 17-20,37.50898361,127.1265945
방이동 한양3차아파트 옆,송파구,서울특별시 송파구 방이동 225-1,37.50630188,127.1213989
송파여성문화회관 앞,송파구,서울특별시 송파구 송파동 2-3 ,37.50580215,127.1097183
장지공영차고지,송파구,서울특별시 송파구 장지동 861-6,37.48054123,127.1370163
천호역 10번 출구 앞,송파구,서울특별시 송파구 풍납동 490-16,37.53858185,127.1228027
문정동 근린공원,송파구,서울특별시 송파구 문정동 38-3,37.48598862,127.1247635
문정동 글샘 공원,송파구,서울특별시 송파구 문정동 627,37.47880936,127.1200028
올림픽공원 남2문 앞,송파구,서울특별시 송파구 올림픽로 424,37.51424026,127.1230698
몽촌토성역 1번출구 옆,송파구,서울특별시 송파구 방이동 88-21 ,37.51728821,127.1141968
리센츠아파트,송파구,서울특별시 송파구 올림픽로 135,37.51194382,127.091217
송파도서관,송파구,서울특별시 송파구 동남로 263,37.49998474,127.1353912
영파여고 앞,송파구,서울특별시 송파구 올림픽로 565,37.53284836,127.121048
거여초등학교 옆,송파구,서울특별시 송파구 마천로25길 18,37.50458908,127.1393662
성내6교,송파구,서울특별시 송파구 마천로 164,37.50375748,127.1370926
송파구청 교차로,송파구,서울특별시 송파구 올림픽로 336,37.51579666,127.1068192
마천금호어울림 1차아파트 건너편,송파구,서울특별시 송파구 성내천로39길 4,37.49751663,127.1546783
송파파크데일 2단지입구 앞 주차장,송파구,서울특별시 송파구 성내천로47길 23,37.49565887,127.1571732
송파소방서 맞은편(성내4교),송파구,서울특별시 송파구 오금로51길 56,37.49987411,127.1414795
오금공원 사거리,송파구,서울특별시 송파구 오금로 363,37.50541306,127.131691
위례별 유치원 뒤,송파구,서울특별시 송파구 위례광장로 136,37.4774704,127.1445923
위례중앙푸르지오 1단지 앞,송파구,서울특별시 송파구 위례광장로 120,37.47437668,127.1406708
위례아이파크 101동 맞은편,송파구,서울특별시 송파구 위례순환로 419,37.47753143,127.1415176
문정중교 사거리,송파구,서울특별시 송파구 송이로 238,37.48799896,127.1310883
풍납토성 서성벽터B,송파구,서울특별시 송파구 토성로 2,37.53147125,127.1110916
위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,송파구 위례광장로 121,37.47458267,127.1375427
서울체육고등학교 앞,송파구,송파구 강동대로 232,37.52193832,127.1318665
석촌호수 서호 사거리,송파구,송파구 삼전동 152,37.50656128,127.0965576
잠실역 8번출구,송파구,송파구 신천동 8,37.51396179,127.1003037
석촌호수교차로 (송파나루근린공원 앞),송파구,송파구 잠실동 48,37.50867844,127.1034317
석촌호수교차로(동호 팔각정 앞),송파구,송파구 잠실동 48,37.50920105,127.1041184
송파소방서 (방이119안전센터),송파구,송파구 방이동 89-29 ,37.51987839,127.1367111
오륜사거리,송파구,송파구 방이동 452-17 ,37.50693893,127.1392212
한성대입구역6번출구 뒤,성북구,서울특별시 성북구 동소문로 1,37.58876419,127.0063095
돈암초교 입구,성북구,서울특별시 성북구 동소문로13길 38,37.59169388,127.012497
만해공원,성북구,서울특별시 성북구 성북로 132-1,37.59440231,126.9923096
성북구청,성북구,서울특별시 성북구 보문로 168,37.58932877,127.0164337
한성대입구역2번출구,성북구,서울특별시 성북구 동소문로 2,37.58844757,127.0067062
안암로터리 버스정류장 앞,성북구,서울특별시 성북구 안암로 69,37.58259201,127.0289764
정릉꿈에그린1단지 201동 앞,성북구,서울특별시 성북구 아리랑로19길 20,37.60243988,127.0116882
고려사대부속중고 정문,성북구,서울특별시 성북구 보국문로29길 23,37.60776138,127.0032806
고려사대부속중고 건너편,성북구,서울특별시 성북구 보국문로29길 23,37.60726166,127.0028381
길음역 3번출구 뒤,성북구,서울특별시 성북구 동소문로 248,37.60308456,127.0247879
종암사거리 분수대,성북구,서울특별시 성북구 종암로 147,37.6030426,127.0332718
국민은행 종암동지점 앞,성북구,서울특별시 성북구 종암로3길 37-2,37.59328842,127.0366669
래미안라센트아파트 103동 앞,성북구,서울특별시 성북구 종암로3길 37-2,37.59806824,127.0392761
월곡역 입구 육교 밑,성북구,서울특별시 성북구 월곡로 지하 107,37.60043335,127.0402069
상월곡역 4번출구,성북구,서울특별시 성북구 화랑로 148,37.60580826,127.0477371
상월곡역 1번출구,성북구,서울특별시 성북구 화랑로 지하 157,37.60606766,127.0473175
상월곡역 3번출구,성북구,서울특별시 성북구 화랑로 지하 157,37.60734177,127.0506821
월곡역 3번출구,성북구,서울특별시 성북구 월곡로 지하 107,37.6026268,127.0416336
석계역 5번출구 건너편,성북구,서울특별시 노원구 화랑로 지하 347-1,37.61355591,127.0660934
석관초등학교 앞,성북구,서울특별시 성북구 돌곶이로22길 21,37.61052322,127.0597992
석관동주민센터 앞,성북구,서울특별시 성북구 화랑로 296,37.61299896,127.0613098
성북3교 위,성북구,서울특별시 성북구 보문로 192,37.59125137,127.0140076
돈암성당 옆,성북구,서울특별시 성북구 인촌로7길 120,37.59038162,127.0171356
용문2교 옆,성북구,서울특별시 성북구 인촌로7길 24,37.5868988,127.020752
삼성전자서비스 성북센터,성북구,서울특별시 성북구 월계로 28,37.610569,127.0335083
광운초등학교 앞,성북구,서울특별시 성북구 한천로 693,37.61784363,127.0550003
성북쉼터 앞,성북구,서울특별시 성북구 성북로21길 32,37.59261703,126.9979324
한성대7번출구 앞,성북구,서울특별시 성북구 동소문로 11,37.58924866,127.0073776
아리랑시네센터 앞,성북구,서울특별시 성북구 아리랑로 82,37.60028839,127.0137024
길음8골어린이공원 옆,성북구,서울특별시 성북구 길음로13길 22,37.60897827,127.0202484
길음래미안아파트817동 상가 앞,성북구,서울특별시 성북구 길음로 33,37.60710526,127.0214996
성북제일새마을금고 본점 앞,성북구,서울특별시 성북구 길음로 20,37.60475159,127.0227585
월계2교 버스정류장 앞,성북구,서울특별시 성북구 한천로101길 18,37.62382889,127.0502014
안암2교 옆,성북구,서울특별시 성북구 안암로 17,37.5794487,127.0241928
e 편한세상 보문아파트 내,성북구,서울특별시 성북구 낙산길 255,37.58388138,127.0170975
금호어울림센터힐 내,성북구,서울특별시 성북구 동소문로34길 73,37.60083008,127.0235519
고려대학교 2번출구,성북구,서울특별시 성북구 종암로 지하 1,37.5907135,127.0361939
보문2교,성북구,서울특별시 성북구 보문로30길 29,37.58869934,127.0189133
북한산보국문역,성북구,서울특별시 성북구 보국문로 91,37.61207199,127.0081329
정릉도서관 앞,성북구,서울특별시 성북구 보국문로 7-10,37.60478973,127.010582
장위뉴타운 꿈에 숲 코오롱 하늘채 앞,성북구,서울특별시 성북구 월계로 172,37.61980057,127.0450974
정릉역,성북구,서울특별시 성북구 정릉로 272,37.60309601,127.013504
홍익중고 입구,성북구,서울특별시 성북구 성북로14가길 23,37.59296799,127.0022354
보문역6번출구 앞,성북구,보문로 12,37.58519745,127.0196686
보문4교 인근,성북구,성북구 안암동3가 86-1,37.58375168,127.0219498
성북동 치안센터 앞,성북구,성북로 25,37.59017181,127.0040894
선잠단지 앞,성북구,성북로 102,37.5933609,126.9990921
일신초등학교 옆,성북구,월곡로 74,37.59972,127.0403824
길음문화복합미디어센터,성북구,길음로7길 20,37.60404587,127.0226593
성신여대입구 교차로,성북구,보문로 34길 87,37.59148026,127.0201035
미아사거리,성북구,성북구 길음동 15-3,37.60913086,127.0300293
복자사랑 피정의 집,성북구,성북로 132-4,37.59453964,126.9952087
KEB은행 고대점,성북구,인촌로 113,37.58644485,127.031601
성북구보건소 건너편,성북구,화랑로 63,37.60229111,127.0389786
생명의 전화 종합복지관 앞 교차로,성북구,하월곡동 96-1,37.60390854,127.0373764
한국과학기술연구원 중문,성북구,서울특별시 성북구 화랑로14길 5,37.59732056,127.043808
한국과학기술연구원 북문,성북구,서울특별시 성북구 화랑로14길 5,37.60395813,127.0453415
길음뉴타운푸르지오아파트 3단지,성북구,성북구 길음동,37.60935974,127.0181732
월곡역 5번출구 앞,성북구,하월곡동 226-8(도로),37.60108566,127.0412369
석계역 4번출구 뒤,성북구,성북구 석관동 375-42,37.61478424,127.0670013
래미안월곡아파트 입구,성북구,성북구 하월곡동 225-5(공),37.60853577,127.0363922
성신여대입구역 5번출구,성북구,성북구 동선동 133-2 앞,37.59282684,127.0162888
성신여대입구역 3번출구 앞,성북구,성북구 동소문동5가 65-16,37.59236526,127.0162888
동선고가차도 초입,성북구,"성북구 동선동1가 118-2(도로)
 (동선동1가 120-1 건물 옆)",37.59415817,127.0189667
돈암초교입구 버스정류장(한성대입구역 방면),성북구,성북구 동소문동3가 65-3,37.59088135,127.0117035
석관래미안아트리치,성북구,석관동 323-15앞,37.60646057,127.0616226
성북청소년센터,성북구,성북구 장위동 135-4,37.61701202,127.0561676
돈암삼성풍림아파트,성북구,성북구 돈암동 632-6도,37.5970993,127.0226288
돈암육교 하단,성북구,돈암동 51-30,37.59802628,127.0214081
길음뉴타운 래미안9단지,성북구,성북구 길음동 1286-12,37.60241699,127.0197144
레미안장위포레카운티(102동),성북구,성북구 장위동 143-1,37.61817932,127.0518341
레미안장위퍼스트하이(513동),성북구,성북구 장위동 201-6,37.61844254,127.0514526
극동늘푸른아파트,중랑구,서울특별시 중랑구 동일로 941,37.61473846,127.0763626
금란주차장 앞,중랑구,서울특별시 중랑구 망우로 448,37.60007095,127.1023331
중화빌딩 앞 (동부시장),중랑구,서울특별시 중랑구 망우로 211,37.59424973,127.0765762
동일로 지하차도,중랑구,서울특별시 중랑구 망우로 233,37.59529877,127.0800324
망우역 1번출구,중랑구,서울특별시 중랑구 망우로55길 11-10,37.59909821,127.0929489
망우청소년수련관,중랑구,서울특별시 중랑구 송림길 156,37.60625076,127.1082687
먹골역 1번출구 뒤,중랑구,서울특별시 중랑구 공릉로 12,37.61151123,127.0778885
먹골역 6번출구 앞,중랑구,서울특별시 중랑구 동일로 지하 901,37.61072159,127.0774765
면목 대원칸타빌아파트,중랑구,서울특별시 중랑구 용마산로 285,37.57778168,127.0901871
상봉시장앞 교차로 한성빌딩 앞,중랑구,서울특별시 중랑구 면목로 456,37.59254074,127.0867386
면목초등학교,중랑구,서울특별시 중랑구 면목로 434,37.59096146,127.0870667
봉화산역 5번출구 뒤,중랑구,서울특별시 중랑구 신내로 지하 232,37.61756134,127.0903091
사가정역 1번출구,중랑구,서울특별시 중랑구 사가정로 지하 393,37.58098984,127.0882416
상봉역 3번출구,중랑구,서울특별시 중랑구 면목로 480,37.59521866,127.0859985
새솔초등학교,중랑구,서울특별시 중랑구 신내역로1길 164,37.61743927,127.1090164
신내어울공원 앞,중랑구,서울특별시 중랑구 신내로16길 17,37.61394501,127.097702
